Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(EA)","39.3000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(EM)","39.2000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(NE)","40.2000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(NO)","40.2000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(NT)","39.3000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(NW)","39.5000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(SC)","39.5000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(SE)","38.8000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(SO)","39.1000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(SW)","39.0000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(WM)","39.1000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(WN)","39.6000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, LDZ(WS)","38.9000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, Oban","38.8000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, Stornoway","93.0000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, Stranraer","38.8000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, Thurso","38.8000","07/03/2021 10:34:19",""
"07/03/2021 10:30:17","06/03/2021","Calorific Value, Wick","38.8000","07/03/2021 10:34:19",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(EA)","39.2000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(EM)","39.1000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(NE)","40.1000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(NO)","40.2000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(NT)","39.3000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(NW)","39.7000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(SC)","39.5000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(SE)","38.7000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(SO)","39.1000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(SW)","39.0000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(WM)","38.9000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(WN)","39.6000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","06/03/2021","Calorific Value, LDZ(WS)","38.9000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, Campbeltown","38.8000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(EA)","39.4000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(EM)","39.1000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(NE)","40.1000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(NO)","40.1000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(NT)","39.3000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(NW)","39.8000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(SC)","39.4000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(SE)","38.8000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(SO)","39.1000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(SW)","38.9000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(WM)","39.1000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(WN)","39.6000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, LDZ(WS)","38.9000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, Oban","38.8000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, Stornoway","93.0000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, Stranraer","38.8000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, Thurso","38.8000","06/03/2021 10:34:02",""
"06/03/2021 10:30:20","05/03/2021","Calorific Value, Wick","38.8000","06/03/2021 10:34:02",""
"05/03/2021 16:00:14","04/03/2021","Calorific Value, LDZ(SC)","39.3000","05/03/2021 16:04:07",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(EA)","39.3000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(EM)","39.0000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(NE)","40.1000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(NO)","40.2000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(NT)","39.4000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(NW)","39.8000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(SC)","39.3000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(SE)","38.7000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(SO)","39.2000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(SW)","38.9000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(WM)","38.9000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(WN)","39.3000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","05/03/2021","Calorific Value, LDZ(WS)","38.8000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, Campbeltown","38.8000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(EA)","39.4000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(EM)","39.2000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(NE)","40.1000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(NO)","40.1000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(NT)","39.3000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(NW)","39.5000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(SC)","39.1000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(SE)","38.9000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(SO)","39.1000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(SW)","38.8000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(WM)","39.0000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(WN)","39.5000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, LDZ(WS)","38.7000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, Oban","38.8000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, Stornoway","93.0000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, Stranraer","38.8000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, Thurso","38.8000","05/03/2021 10:34:11",""
"05/03/2021 10:30:13","04/03/2021","Calorific Value, Wick","38.8000","05/03/2021 10:34:11",""
"04/03/2021 16:00:08","03/03/2021","Calorific Value, LDZ(NT)","39.3000","04/03/2021 16:04:15",""
"04/03/2021 16:00:08","01/03/2021","Calorific Value, LDZ(NO)","40.1000","04/03/2021 16:04:15",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(EA)","39.4000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(EM)","39.2000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(NE)","40.1000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(NO)","40.1000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(NT)","39.5000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(NW)","39.0000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(SC)","39.3000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(SE)","38.7000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(SO)","39.2000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(SW)","38.9000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(WM)","39.1000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(WN)","39.6000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","04/03/2021","Calorific Value, LDZ(WS)","38.7000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, Campbeltown","38.8000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(EA)","39.4000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(EM)","39.1000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(NE)","40.1000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(NO)","40.1000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(NT)","39.4000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(NW)","39.3000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(SC)","39.1000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(SE)","38.9000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(SO)","39.2000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(SW)","38.9000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(WM)","39.0000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(WN)","39.5000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, LDZ(WS)","38.7000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, Oban","38.8000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, Stornoway","93.0000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, Stranraer","38.8000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, Thurso","38.8000","04/03/2021 10:33:32",""
"04/03/2021 10:30:19","03/03/2021","Calorific Value, Wick","38.8000","04/03/2021 10:33:32",""
"03/03/2021 16:00:05","02/03/2021","Calorific Value, LDZ(NO)","40.0000","03/03/2021 16:03:22",""
"03/03/2021 16:00:05","28/02/2021","Calorific Value, LDZ(NO)","40.0000","03/03/2021 16:03:22",""
"03/03/2021 16:00:05","27/02/2021","Calorific Value, LDZ(NO)","40.0000","03/03/2021 16:03:22",""
"03/03/2021 16:00:05","26/02/2021","Calorific Value, LDZ(NO)","40.0000","03/03/2021 16:03:22",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(EA)","39.2000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(EM)","39.1000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(NE)","39.9000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(NO)","40.0000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(NT)","39.2000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(NW)","39.5000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(SC)","39.2000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(SE)","38.7000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(SO)","39.2000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(SW)","38.9000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(WM)","39.0000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(WN)","39.5000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","03/03/2021","Calorific Value, LDZ(WS)","38.7000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, Campbeltown","38.8000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(EA)","39.2000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(EM)","39.3000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(NE)","40.1000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(NO)","40.1000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(NT)","39.2000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(NW)","39.5000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(SC)","39.1000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(SE)","38.8000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(SO)","39.2000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(SW)","38.9000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(WM)","39.1000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(WN)","39.6000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, LDZ(WS)","38.7000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, Oban","38.8000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, Stornoway","93.0000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, Stranraer","38.8000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, Thurso","38.8000","03/03/2021 10:33:23",""
"03/03/2021 10:30:12","02/03/2021","Calorific Value, Wick","38.8000","03/03/2021 10:33:23",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(EA)","39.2000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(EM)","39.2000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(NE)","40.1000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(NO)","40.1000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(NT)","39.3000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(NW)","39.5000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(SC)","39.1000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(SE)","38.7000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(SO)","39.2000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(SW)","38.9000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(WM)","39.1000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(WN)","39.5000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","02/03/2021","Calorific Value, LDZ(WS)","38.7000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, Campbeltown","38.8000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(EA)","39.3000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(EM)","39.1000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(NE)","40.1000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(NO)","40.0000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(NT)","39.2000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(NW)","39.6000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(SC)","39.1000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(SE)","38.8000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(SO)","39.2000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(SW)","38.8000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(WM)","39.0000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(WN)","39.6000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, LDZ(WS)","38.8000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, Oban","38.8000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, Stornoway","93.0000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, Stranraer","38.8000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, Thurso","38.8000","02/03/2021 10:34:18",""
"02/03/2021 10:30:14","01/03/2021","Calorific Value, Wick","38.8000","02/03/2021 10:34:18",""
"01/03/2021 16:00:15","28/02/2021","Calorific Value, LDZ(NO)","40.1000","01/03/2021 16:03:32",""
"01/03/2021 16:00:15","27/02/2021","Calorific Value, LDZ(NO)","40.2000","01/03/2021 16:03:32",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(EA)","39.2000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(EM)","39.1000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(NE)","40.1000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(NO)","40.1000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(NT)","39.2000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(NW)","39.8000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(SC)","39.1000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(SE)","39.2000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(SO)","39.2000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(SW)","38.8000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(WM)","38.9000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(WN)","39.6000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","01/03/2021","Calorific Value, LDZ(WS)","38.7000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, Campbeltown","38.8000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(EA)","39.3000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(EM)","39.1000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(NE)","40.2000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(NO)","40.0000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(NT)","39.2000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(NW)","39.6000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(SC)","39.2000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(SE)","38.9000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(SO)","39.2000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(SW)","38.8000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(WM)","38.9000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(WN)","39.4000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, LDZ(WS)","38.7000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, Oban","38.8000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, Stornoway","93.0000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, Stranraer","38.8000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, Thurso","38.8000","01/03/2021 10:34:47",""
"01/03/2021 10:30:13","28/02/2021","Calorific Value, Wick","38.8000","01/03/2021 10:34:47",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(EA)","39.4000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(EM)","39.1000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(NE)","40.2000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(NO)","40.1000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(NT)","39.2000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(NW)","39.6000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(SC)","39.2000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(SE)","39.0000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(SO)","39.2000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(SW)","38.8000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(WM)","38.8000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(WN)","39.2000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","28/02/2021","Calorific Value, LDZ(WS)","38.7000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, Campbeltown","38.8000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(EA)","39.3000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(EM)","39.1000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(NE)","40.3000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(NO)","40.1000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(NT)","39.2000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(NW)","39.4000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(SC)","39.2000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(SE)","38.9000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(SO)","39.1000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(SW)","38.8000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(WM)","38.8000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(WN)","39.2000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, LDZ(WS)","38.7000","28/02/2021 10:33:51",""
"28/02/2021 10:30:14","27/02/2021","Calorific Value, Oban","38.8000","28/02/2021 10:33:51",""
